id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
55_group1_sirius_271	C7H8N4O2	[M + H]+	C7H8N4O2	Alkaloids	0.9965000152587891	Pseudoalkaloids (transamidation)	0.7264118194580078	Purine alkaloids	0.7859433889389038	Xanthines	0.6984405517578125	Xanthines	0.6984405517578125	Purines and purine derivatives	0.8809746503829956	Imidazopyrimidines	0.9076953530311584	Organoheterocyclic compounds	0.9999994039535522	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Lactams; Purines and purine derivatives; Xanthines; Organic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Ureas; Purinones; Diazines; 6-oxopurines; Imidazopyrimidines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	271
58_group1_sirius_3984	C18H32O7	[M - H2O + H]+	C18H30O6	Fatty acids	0.6315174102783203	Fatty acyl glycosides	0.6285983324050903	Fatty acyl glycosides of mono- and disaccharides	0.29478392004966736	Hexoses	0.7328734397888184	Monosaccharides	0.9950888752937317	Carbohydrates and carbohydrate conjugates	0.9924058318138123	Organooxygen compounds	0.9999934434890747	Organic oxygen compounds	0.9999998807907104	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	3984
59_group1_sirius_5395	C21H35NO6	[M + H]+	C21H35NO6	Alkaloids	0.5264911651611328	Fatty esters	0.2927050292491913	Piperidine alkaloids	0.23803859949111938	Amino acids and derivatives	0.7528599500656128	Amino acids and derivatives	0.7528599500656128	Amino acids, peptides, and analogues	0.7514416575431824	Carboxylic acids and derivatives	0.9596540927886963	Organic acids and derivatives	0.969978392124176	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Pyrrolidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Trialkylamines; Benzenoids; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	5395
60_group1_sirius_8749	C16H30O5	[M - H4O2 + H]+	C16H26O3	Fatty acids	0.9475054740905762	Fatty Acids and Conjugates	0.776878833770752	Dicarboxylic acids	0.6409579515457153	Long-chain fatty acids	0.644743025302887	Long-chain fatty acids	0.644743025302887	Fatty acids and conjugates	0.7535887360572815	Fatty Acyls	0.9627400040626526	Lipids and lipid-like molecules	0.9840782880783081	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	8749
61_group1_sirius_4966	C24H29NO9	[M + H]+	C24H29NO9	Alkaloids	0.9832096695899963	Tyrosine alkaloids	0.9646456837654114	Isoquinoline alkaloids	0.30683088302612305	Amino acids	0.9853612780570984	Amino acids and derivatives	0.9970267415046692	Amino acids, peptides, and analogues	0.9970519542694092	Carboxylic acids and derivatives	0.999775230884552	Organic acids and derivatives	0.9999130964279175	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Phenanthrenes and derivatives; Tetralins; Pyrans; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Piperidines; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Amino acids and derivatives; Glucuronides; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Trialkylamines; Polyols; Phenol ethers; Benzenoids; Amines; Tertiary amines; O-glucuronides; Aralkylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Amino acids; Coumarans; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	4966
62_group1_sirius_1963	C13H24O6	[M + Na]+	C13H24O6	Fatty acids	0.9328850507736206	Fatty Acids and Conjugates	0.5751459002494812	Fatty acyl glycosides of mono- and disaccharides	0.5502637624740601	O-glycosyl compounds	0.6304675936698914	Glycosyl compounds	0.42138737440109253	Carbohydrates and carbohydrate conjugates	0.4922642409801483	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Secondary alcohols; Carbonyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1963
64_group1_sirius_14406	C14H26O3	[M + H]+	C14H26O3	Fatty acids	0.8130989670753479	Fatty Acids and Conjugates	0.7256688475608826	Oxo fatty acids	0.22713318467140198	Long-chain fatty acids	0.5983989834785461	Long-chain fatty acids	0.5983989834785461	Fatty acids and conjugates	0.8229008913040161	Fatty Acyls	0.8229100108146667	Lipids and lipid-like molecules	0.811854362487793	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	14406
65_group1_sirius_1407	C17H24O5	[M + Na]+	C17H24O5	Shikimates and Phenylpropanoids	0.7813494801521301	Lignans	0.31720295548439026	Dibenzylbutane lignans	0.059043288230895996	Methoxyphenols	0.7075454592704773			Methoxyphenols	0.7075454592704773	Phenols	0.6633536219596863	Benzenoids	0.9965648055076599	Organic compounds; Lipids and lipid-like molecules; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Fatty Acyls; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	1407
66_group1_sirius_12757	C28H54O6	[M + H]+	C28H54O6	Fatty acids	0.6134352684020996	Polyethers	0.6455865502357483	Macrotetrolides	0.986461341381073	Fatty acid esters	0.6467643976211548			Fatty acid esters	0.6467643976211548	Fatty Acyls	0.6171298623085022	Lipids and lipid-like molecules	0.682178258895874	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	12757
68_group1_sirius_3178	C23H24N2O4	[M + Na]+	C23H24N2O4	Alkaloids	0.8980520367622375	Tryptophan alkaloids	0.6156590580940247	Phenazine alkaloids	0.5841549634933472	Indoles	0.5002467632293701			Indoles	0.5002467632293701	Indoles and derivatives	0.3503161072731018	Organoheterocyclic compounds	0.9965829253196716	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Benzenoids; Indoles; Methyl esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	3178
70_group1_sirius_358	C10H23NO3	[M + H]+	C10H23NO3	Fatty acids	0.9156160950660706	Fatty Acids and Conjugates	0.6720051765441895	Fatty alcohols	0.44775617122650146	Tetraalkylammonium salts	0.9624225497245789	Tetraalkylammonium salts	0.9624225497245789	Quaternary ammonium salts	0.9537702798843384	Organonitrogen compounds	0.9999841451644897	Organic nitrogen compounds	0.9999955892562866	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Quaternary ammonium salts; Carboxylic acid salts; Secondary alcohols; 1,2-aminoalcohols; Trialkylamines; Amines; Alkanolamines; Organic zwitterions; Organic salts; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	358
71_group1_sirius_11619	C22H46O5	[M + H3N + H]+	C22H49NO5	Fatty acids	0.9847157001495361	Glycerolipids	0.9777136445045471	Monoacylglycerols	0.8583781719207764	Polyethylene glycols	0.7056365609169006	Dialkyl ethers	0.9984532594680786	Ethers	0.9984363913536072	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	11619
72_group1_sirius_6800	C24H26O9	[M - H2O + H]+	C24H24O8	Shikimates and Phenylpropanoids	0.9839131236076355	Lignans	0.5271458029747009	Neolignans	0.22638019919395447	8-prenylated isoflavanones	0.5675085186958313	Isoflavanones	0.025583520531654358	Isoflavans	0.017211858183145523	Isoflavonoids	0.00950744841247797	Phenylpropanoids and polyketides	0.9742761254310608	Organic compounds; Styrenes; Coumaric acids and derivatives; Ketones; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Tertiary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Cinnamic acid esters; 8-prenylated isoflavanones; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Aryl ketones; Fatty Acyls; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	6800
75_group1_sirius_11019	C17H36O5	[M - H2O + H]+	C17H34O4	Fatty acids	0.9828296303749084	Glycerolipids	0.9950108528137207	Monoacylglycerols	0.9959314465522766	Fatty alcohols	0.5085656642913818			Fatty alcohols	0.5085656642913818	Fatty Acyls	0.9836874008178711	Lipids and lipid-like molecules	0.9998238682746887	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Polyols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	11019
77_group1_sirius_9755	C23H46N2O3	[M + H]+	C23H46N2O3	Fatty acids	0.999215841293335	Fatty amides	0.995121419429779	N-acyl amines	0.9950849413871765	Alpha amino acids	0.9543618559837341	Amino acids and derivatives	0.9998294115066528	Amino acids, peptides, and analogues	0.999835729598999	Carboxylic acids and derivatives	0.9999998807907104	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Alpha amino acids; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	9755
78_group1_sirius_7702	C14H24O5	[M - H4O2 + H]+	C14H20O3	Fatty acids	0.5074334740638733	Fatty Acids and Conjugates	0.5484209060668945	Dicarboxylic acids	0.5122860670089722	Medium-chain fatty acids	0.7454102635383606	Medium-chain fatty acids	0.7454102635383606	Fatty acids and conjugates	0.7032672166824341	Fatty Acyls	0.769559383392334	Lipids and lipid-like molecules	0.8146358132362366	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	7702
79_group1_sirius_10541	C16H32O3	[M - H2O + H]+	C16H30O2	Fatty acids	0.9973539113998413	Fatty Acids and Conjugates	0.8722477555274963	Hydroxy fatty acids	0.927703320980072	Long-chain fatty acids	0.9396311640739441	Long-chain fatty acids	0.9396311640739441	Fatty acids and conjugates	0.9952437281608582	Fatty Acyls	0.9991950392723083	Lipids and lipid-like molecules	0.9992254972457886	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Hydroxy fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	10541
80_group1_sirius_1139	C25H35NO11	[M + H]+	C25H35NO11	Polyketides	0.519140362739563	Linear polyketides	0.13714000582695007	Open-chain polyketides	0.21549206972122192	Amino acids and derivatives	0.638680636882782	Amino acids and derivatives	0.638680636882782	Amino acids, peptides, and analogues	0.6229033470153809	Carboxylic acids and derivatives	0.8996753692626953	Organic acids and derivatives	0.9382724761962891	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Amines; Primary amines; Aminosaccharides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1139
