confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
25	1	1	1	1	0.9761674331456477	-0.2592478076395544	N/A	40.342472334515804	C14H29NO2	[M + H]+	QZXSMBBFBXPQHI	InChI=1S/C14H29NO2/c1-2-3-4-5-6-7-8-9-10-11-14(17)15-12-13-16/h16H,2-13H2,1H3,(H,15,17)	Copramyl	CCCCCCCCCCCC(=O)NCCO	4.0	8899	NORMAN:(NS00005328);PubChem:(8899);CHEBI:(85263);HSDB:(142-78-9);MeSH:(8899);PubChem class - safety and toxic;PubMed	67371622	244.22719	289.54038014411924	211_group1_sirius_9098	9098
26	1	1	1	1	0.9745566160609411	-0.8715024433934424	N/A	15.437995651171644	C14H20N2O3	[M + H]+	GJNDXQBALKCYSZ	InChI=1S/C14H20N2O3/c1-9(2)12(15)13(17)16-11(14(18)19)8-10-6-4-3-5-7-10/h3-7,9,11-12H,8,15H2,1-2H3,(H,16,17)(H,18,19)	valylphenylalanine	CC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N	1.10774088	144746;6993119;6993120;14212831;36689042;36689043;36689044;36689045;36689046;44369299;61157144;61172246;79012900;103869001	COCONUT:(CNP0087132);HMDB:(29134);PubChem:(144746 6993119 6993120 14212831 36689042 36689043 36689044 36689045 36689046 44369299 61157144 61172246 79012900 103869001);SuperNatural:(SN00036122 SN00036119 SN00036120 SN00036121);CHEBI:(75016);ZINC bio:(ZINC01605725 ZINC01605726 ZINC01605727 ZINC01605728);additional;Training Set;PubMed	3694698	265.15484	116.0228125	1591_group1_sirius_687	687
27	1	1	1	2	0.9734685291006135	-104.96780484391586	N/A	62.69015788324149	C12H23N3O6	[M + H]+	YUJLIIRMIAGMCQ	InChI=1S/C12H23N3O6/c1-6(2)3-8(14-10(18)7(13)4-16)11(19)15-9(5-17)12(20)21/h6-9,16-17H,3-5,13H2,1-2H3,(H,14,18)(H,15,19)(H,20,21)	2-[[2-[(2-amino-3-hydroxypropanoyl)amino]-4-methylpentanoyl]amino]-3-hydroxypropanoic acid	CC(C)CC(C(=O)NC(CO)C(=O)O)NC(=O)C(CO)N	-2.20304036	18223989;138911104	PubChem:(18223989 138911104);CHEBI:(144475)	34	306.16628	35.99867980957031	3907_group1_sirius_231	231
28	1	1	1	1	0.9699475530215506	-6.395213663304126	N/A	23.70277956810968	C16H31NO	[M + H]+	NJPQAIBZIHNJDO	InChI=1S/C16H31NO/c1-2-3-4-5-6-7-8-9-10-11-14-17-15-12-13-16(17)18/h2-15H2,1H3	Lauryl pyrrolidone	CCCCCCCCCCCCN1CCCC1=O	5.4000001	62459	NORMAN:(NS00001486);PubChem:(62459);MeSH:(62459);PubChem class - safety and toxic;Training Set;PubMed	67387462	254.24788	371.265	2179_group1_sirius_12346	12346
29	1	1	1	2	0.96920842092901	-0.8695708341057693	N/A	39.37028611892628	C16H31NO3	[M + H]+	DYUGTPXLDJQBRB	InChI=1S/C16H31NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-15(18)17-14-16(19)20/h2-14H2,1H3,(H,17,18)(H,19,20)	N-Myristoyl-gly	CCCCCCCCCCCCCC(=O)NCC(=O)O	5.4000001	72348;4060556	COCONUT:(CNP0364014);HMDB:(13250);PubChem:(72348 4060556);CHEBI:(86500 87142);ZINC bio:(ZINC71788297);PubChem class - bio and metabolites;MeSH:(72348);PubMed	18882670	286.23755	329.52	5815_group1_sirius_10455	10455
30	1	1	1	1	0.9688338310073061	-3.2226157369015493	N/A	18.208537992505857	C12H23N	[M + H]+	XBPCUCUWBYBCDP	InChI=1S/C12H23N/c1-3-7-11(8-4-1)13-12-9-5-2-6-10-12/h11-13H,1-10H2	Dicha	C1CCC(CC1)NC2CCCCC2	3.4000001	7582;3770554;10511663;57164717	PubChem class - food;SuperNatural:(SN00119059 SN00353195);ZINC bio:(ZINC00982093);additional;HSDB:(101-83-7);MeSH:(7582 3770554);Plantcyc:(CPD0-1376);PubMed;NORMAN:(NS00011452);COCONUT:(CNP0137953 CNP0273019);Natural Products:(UNPD19406);PubChem:(7582 3770554 10511663 57164717);CHEBI:(34694);PubChem class - bio and metabolites;KEGG:(C14686);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD-15546 CPD0-1376)	255781734	182.19049	162.60500000000002	3270_group1_sirius_2357	2357
31	1	1	2	2	0.968428265783119	-19.2831526047174	N/A	23.319918308612493	C10H19NO3	[M + H]+	JJGNMSOJTSABGA	InChI=1S/C10H19NO3/c1-3-4-5-6-7-9(10(13)14)11-8(2)12/h9H,3-7H2,1-2H3,(H,11,12)(H,13,14)	2-acetamidooctanoic acid	CCCCCCC(C(=O)O)NC(=O)C	1.70714605	95555;73897934;73908807	COCONUT:(CNP0084086);HMDB:(59745);PubChem:(95555 73897934 73908807);CHEBI:(89901);MeSH:(95555);Training Set;PubMed	2113646	202.14409	206.21375	3148_group1_sirius_4726	4726
32	1	1	1	1	0.9683785675664576	-0.2518033920408349	N/A	31.56624625572418	C16H33NO2	[M + H]+	JHIXEZNTXMFXEK	InChI=1S/C16H33NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-16(19)17-14-15-18/h18H,2-15H2,1H3,(H,17,19)	Comperlan MM	CCCCCCCCCCCCCC(=O)NCCO	5.0999999	8890	NORMAN:(NS00013870);COCONUT:(CNP0300092);PubChem:(8890);CHEBI:(85262);additional;HSDB:(142-58-5);MeSH:(8890);PubChem class - safety and toxic;Training Set;PubMed;Biocyc:(CPD-22246)	70011494	272.25843	325.73484375	1297_group1_sirius_10406	10406
33	1	1	1	1	0.9676606774365194	-134.86864284963585	N/A	34.73892887759904	C17H27NO4	[M + H]+	DUQXBEFMRJGSKH	InChI=1S/C17H27NO4/c1-5-6-7-8-9-10-11-12-17(21)22-15(13-16(19)20)14-18(2,3)4/h6-9,11-12,15H,5,10,13-14H2,1-4H3/p+1	(2E,5Z,7E)-deca-2,5,7-trienoylcarnitine	CCC=CC=CCC=CC(=O)OC(CC(=O)O)C[N+](C)(C)C	2.5999999	71464493;71464494	COCONUT:(CNP0082613);PubChem:(71464493 71464494);CHEBI:(73046)	2097186	310.20149	198.61614498473705	4672_group1_sirius_4240	4240
34	1	1	1	2	0.9672891450270541	-16.92798115045041	N/A	49.039255890998966	C12H20O7	[M + H]+	DOOTYTYQINUNNV	InChI=1S/C12H20O7/c1-4-17-9(13)7-12(16,11(15)19-6-3)8-10(14)18-5-2/h16H,4-8H2,1-3H3	Eudraflex	CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O	0.100000001	6506;138396004	HMDB:(34263);PubChem class - food;SuperNatural:(SN00368662);ZINC bio:(ZINC01648322);additional;HSDB:(77-93-0);MeSH:(6506);PubMed;NORMAN:(NS00008140);COCONUT:(CNP0163954);Natural Products:(UNPD168998);PubChem:(6506 138396004);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;PubChem class - drug	255648334	277.12805	214.62	3375_group1_sirius_5156	5156
35	1	1	3	30	0.9627318745721235	-20.594755741952337	N/A	126.0077416993015	C20H34O7	[M + H]+	VIHRKOVEWCGJQP	InChI=1S/C20H34O7/c1-11(21)9-15-5-8-18(26-15)14(4)20(24)25-12(2)10-16-6-7-17(27-16)13(3)19(22)23/h11-18,21H,5-10H2,1-4H3,(H,22,23)	null	CC(CC1CCC(O1)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)O)O	2.5	15297885;23815283;51693142;51693144;51693146;51693148;98430233;124870460;124870462;124870466	COCONUT:(CNP0061473 CNP0347936);PubChem:(15297885 23815283 51693142 51693144 51693146 51693148 98430233 124870460 124870462 124870466);SuperNatural:(SN00032937 SN00036970 SN00032935 SN00036968 SN00032938 SN00036969 SN00032936 SN00036967);ZINC bio:(ZINC14614276 ZINC14614277 ZINC14614278 ZINC14614279 ZINC35456107 ZINC35456112 ZINC35456118 ZINC35456123);additional;Training Set	3694594	387.23773	230.23852200323608	5119_group1_sirius_6125	6125
36	1	1	1	11	0.9626115192772998	-37.33139389464336	N/A	44.18617700848408	C17H34NO9P	[M + H]+	TWYBESPQJGNNCX	InChI=1S/C17H34NO9P/c1-18(2,3)11-12-26-28(23,24)27-14-15(19)13-25-17(22)10-8-6-4-5-7-9-16(20)21/h15,19H,4-14H2,1-3H3,(H-,20,21,23,24)/p+1	null	C[N+](C)(C)CCOP(=O)(O)OCC(COC(=O)CCCCCCCC(=O)O)O	0.100000001	121232657;121232658	COCONUT:(CNP0219207);PubChem:(121232657 121232658);CHEBI:(91219)	2097186	428.20451	150.99143554687498	1852_group1_sirius_1758	1758
37	1	1	1	11	0.9618104434992079	-126.49599966027935	N/A	42.616346057953024	C20H42N2O5S	[M + H]+	IXOCGRPBILEGOX	InChI=1S/C20H42N2O5S/c1-4-5-6-7-8-9-10-11-12-14-20(24)21-15-13-16-22(2,3)17-19(23)18-28(25,26)27/h19,23H,4-18H2,1-3H3,(H-,21,24,25,26,27)/p+1	Softazoline LSB-R	CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(CS(=O)(=O)O)O	3.4000001	83841;83842;73415896;73415897;73415898;73415899	NORMAN:(NS00003103);PubChem class - safety and toxic;PubChem:(83841 83842 73415896 73415897 73415898 73415899)	67371010	423.28884	248.8225	3818_group1_sirius_6994	6994
38	1	1	1	1	0.9608079169519048	-4.7403529613976545	N/A	68.2417475058141	C12H22O6	[M - H2O + H]+	BQRISQXLSXCXSC	InChI=1S/C12H22O6/c13-8-10(14)9-18-12(17)7-5-3-1-2-4-6-11(15)16/h10,13-14H,1-9H2,(H,15,16)	null	C(CCCC(=O)O)CCCC(=O)OCC(CO)O	1.1241287	45783154;51694371;51694373	COCONUT:(CNP0245107 CNP0254850);PubChem:(45783154 51694371 51694373);SuperNatural:(SN00034248 SN00034247);ZINC bio:(ZINC35465469 ZINC35465472);additional;Training Set	3694594	245.13845	208.1967874375917	160_group1_sirius_4836	4836
39	1	1	1	3	0.959912991665457	-43.133262280780414	N/A	11.853464179929455	C21H25NO3	[M + H]+	KAYVDASZRFLFRZ	InChI=1S/C21H25NO3/c23-21(22-14-8-5-9-15-22)11-7-4-2-1-3-6-10-18-12-13-19-20(16-18)25-17-24-19/h2,4,6-7,10-13,16H,1,3,5,8-9,14-15,17H2	Dehydropipernoline	C1CCN(CC1)C(=O)C=CC=CCCC=CC2=CC3=C(C=C2)OCO3	4.30000019	147128;6439947;16098225	COCONUT:(CNP0192928);HMDB:(40811);KNApSAcK:(34476);Natural Products:(UNPD123819 UNPD79639 UNPD136113);PubChem:(147128 6439947 16098225);SuperNatural:(SN00280219 SN00158970 SN00160813);PubChem class - bio and metabolites;MeSH:(6439947);Training Set;PubMed	19972190	340.19127	321.4675	2738_group1_sirius_10168	10168
40	1	1	1	8	0.9592102478932772	-37.0774780632194	N/A	28.071456184913252	C25H32O9	[M + H3N + H]+	PVPDIJGSCANSAG	InChI=1S/C25H32O9/c26-14-21-22(30)23(31)24(32)25(34-21)33-20(12-6-16-3-9-18(28)10-4-16)13-19(29)11-5-15-1-7-17(27)8-2-15/h1-4,7-10,20-28,30-32H,5-6,11-14H2	platyphylloside	C1=CC(=CC=C1CCC(CC(=O)CCC2=CC=C(C=C2)O)OC3C(C(C(C(O3)CO)O)O)O)O	1.20000005	9826264;14833391;14833392;38347433;46905139;54583463;133554312	COCONUT:(CNP0105836);KNApSAcK:(34641);Natural Products:(UNPD170616);PubChem:(9826264 14833391 14833392 38347433 46905139 54583463 133554312);SuperNatural:(SN00027376 SN00028526);ZINC bio:(ZINC28650529 ZINC31156063);additional;MeSH:(9826264);Training Set;PubMed	3727446	494.23897	153.9475	439_group1_sirius_1837	1837
41	1	1	1	9	0.9580748766604075	-72.14401305216576	N/A	25.80667146207629	C21H44O8S	[M + H]+	WNCBVFJYAHNHDS	InChI=1S/C21H44O8S/c1-2-3-4-5-6-7-8-9-10-11-12-13-25-14-15-26-16-17-27-18-19-28-20-21-29-30(22,23)24/h2-21H2,1H3,(H,22,23,24)	2-[2-[2-(2-tridecoxyethoxy)ethoxy]ethoxy]ethyl hydrogen sulfate	CCCCCCCCCCCCCOCCOCCOCCOCCOS(=O)(=O)O	4.69999981	13127728	PubChem:(13127728);NORMAN:(NS00054990)	262146	457.28284	317.03	5781_group1_sirius_10016	10016
42	1	1	1	1	0.954786648865307	-1.3814405267711523	N/A	24.77331387682137	C11H14N2O3	[M + H]+	JBCLFWXMTIKCCB	InChI=1S/C11H14N2O3/c12-7-10(14)13-9(11(15)16)6-8-4-2-1-3-5-8/h1-5,9H,6-7,12H2,(H,13,14)(H,15,16)	Maybridge1_006768	C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CN	-0.0296252836	1549344;92953;97415;182174;4690601;7092603;23278179;101708635	HMDB:(28848);SuperNatural:(SN00050545 SN00072136);ZINC bio:(ZINC01569529 ZINC04081371);additional;MeSH:(92953 97415 182174);PubMed;NORMAN:(NS00042948);COCONUT:(CNP0209372);Natural Products:(UNPD149159);PubChem:(1549344 92953 97415 182174 4690601 7092603 23278179 101708635);CHEBI:(73912 137014 133047);PubChem class - bio and metabolites;Training Set;Biocyc:(CPD-20345)	20768878	223.10772	54.0625	5587_group1_sirius_383	383
43	1	1	2	20	0.9523624664265337	-96.36292533329808	N/A	30.867796505181744	C34H42O14	[M + H]+	NKHSFGPHYNZXLV	InChI=1S/C34H42O14/c1-43-26-12-18(4-7-23(26)37)10-21(15-35)22(16-36)11-19-5-9-25(28(13-19)45-3)47-34-32(41)31(40)30(39)29(48-34)17-46-33(42)20-6-8-24(38)27(14-20)44-2/h4-9,12-14,21-22,29-32,34-41H,10-11,15-17H2,1-3H3	null	COC1=C(C=CC(=C1)CC(CO)C(CC2=CC(=C(C=C2)OC3C(C(C(C(O3)COC(=O)C4=CC(=C(C=C4)O)OC)O)O)O)OC)CO)O	2.0	10009701	COCONUT:(CNP0383932);Natural Products:(UNPD56456);PubChem:(10009701);SuperNatural:(SN00177557 SN00258567)	3178498	675.26533	197.396484375	3754_group1_sirius_4186	4186
44	1	2	1	7	0.9523040870855488	-40.24289615822061	N/A	10.755979860067955	C27H49O12P	[M + H]+	SAHCQBPGXQFTRA	InChI=1S/C27H49O12P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(29)37-18-20(28)19-38-40(35,36)39-27-25(33)23(31)22(30)24(32)26(27)34/h6-7,9-10,20,22-28,30-34H,2-5,8,11-19H2,1H3,(H,35,36)	1-(9Z,12Z-octadecadienoyl)-glycero-3-phospho-(1''-myo-inositol)	CCCCCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)O	1.79999995	9873385;11124828;45359145;52928605;101628721;121596221;133554316;138258356	COCONUT:(CNP0086781 CNP0167721);Natural Products:(UNPD13816);PubChem:(9873385 11124828 45359145 52928605 101628721 121596221 133554316 138258356);SuperNatural:(SN00234044);CHEBI:(133080 133077);Training Set	3194914	597.30414	298.13	3610_group1_sirius_9334	9334
45	1	1	1	9	0.9516693619515019	-63.630927263884	N/A	17.970506625287996	C21H44O8S	[M + H3N + H]+	WNCBVFJYAHNHDS	InChI=1S/C21H44O8S/c1-2-3-4-5-6-7-8-9-10-11-12-13-25-14-15-26-16-17-27-18-19-28-20-21-29-30(22,23)24/h2-21H2,1H3,(H,22,23,24)	2-[2-[2-(2-tridecoxyethoxy)ethoxy]ethoxy]ethyl hydrogen sulfate	CCCCCCCCCCCCCOCCOCCOCCOCCOS(=O)(=O)O	4.69999981	13127728	PubChem:(13127728);NORMAN:(NS00054990)	262146	474.31055	341.32875	2569_group1_sirius_10896	10896
46	1	1	2	2	0.9499129529570955	-0.40807380841589286	N/A	134.66996301121816	C9H16O4	[M + H]+	BDJRBEYXGGNYIS	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	Acnederm	C(CCCC(=O)O)CCCC(=O)O	1.71370327	2266;3801344;19347555;56933547;72735488;71309726;87110957	HMDB:(784);PubChem class - food;SuperNatural:(SN00386191 SN00002167);ZINC bio:(ZINC01531036);additional;HSDB:(123-99-9);MeSH:(2266);Plantcyc:(CPD0-1265);PubMed;NORMAN:(NS00011498);COCONUT:(CNP0086335 CNP0225848);KNApSAcK:(45634);Natural Products:(UNPD104030);PubChem:(2266 3801344 19347555 56933547 72735488 71309726 87110957);CHEBI:(48131 78208);PubChem class - bio and metabolites;KEGG:(C08261);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD0-1265)	255781758	189.11206	179.87215760819612	5456_group1_sirius_3170	3170
47	1	1	1	4	0.9477530442817248	-8.299866723826701	N/A	67.34514412190397	C20H22O3	[M + H]+	XNEFYCZVKIDDMS	InChI=1S/C20H22O3/c1-20(2,3)16-9-5-14(6-10-16)18(21)13-19(22)15-7-11-17(23-4)12-8-15/h5-12H,13H2,1-4H3	Avobenzona	CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC	4.80000019	51040	SuperNatural:(SN00000072);ZINC bio:(ZINC00000973);additional;HSDB:(70356-09-1);MeSH:(51040);PubMed;NORMAN:(NS00002639);COCONUT:(CNP0248105);PubChem:(51040);CHEBI:(134751);PubChem class - safety and toxic;Training Set;PubChem class - drug	104620646	311.16435	384.15703125	5055_group1_sirius_12964	12964
48	1	1	1	2	0.9459141349144891	-16.58380922641893	N/A	12.657829554576205	C25H38O8	[M - H4O2 + H]+	VFUIRAVTUVCQTF	InChI=1S/C25H38O8/c1-24-9-7-13(32-23-20(29)18(27)19(28)21(33-23)22(30)31)11-12(24)3-4-14-15-5-6-17(26)25(15,2)10-8-16(14)24/h12-16,18-21,23,27-29H,3-11H2,1-2H3,(H,30,31)	Androsterone glucuronide	CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)OC5C(C(C(C(O5)C(=O)O)O)O)O	2.34428382	114833;270605;443078;13783089;10298641;11972256;11488260;20598908;20709121;21550781;21140064;22958167;54389773;54389774;53480455;70119647;71313409;71316350;91371922;91691422;91884670;101844303;117064905;122164831;124911853;124911854;124911855;124911856;124226189;124226190;124226191;124226192;131705391;131705681;131705933;131878461	HMDB:(2829 4484 10365);SuperNatural:(SN00236313 SN00385105);ZINC bio:(ZINC08234384 ZINC08234385);additional;MeSH:(114833 443078);PubMed;NORMAN:(NS00014793);COCONUT:(CNP0123221);Natural Products:(UNPD12321 UNPD184666);PubChem:(114833 270605 443078 13783089 10298641 11972256 11488260 20598908 20709121 21550781 21140064 22958167 54389773 54389774 53480455 70119647 71313409 71316350 91371922 91691422 91884670 101844303 117064905 122164831 124911853 124911854 124911855 124911856 124226189 124226190 124226191 124226192 131705391 131705681 131705933 131878461);CHEBI:(133504 37451 28832 133505);PubChem class - bio and metabolites;KEGG:(C11136 C11135);Training Set	20767086	431.2433	236.40499999999997	4276_group1_sirius_6469	6469
49	1	1	1	2	0.9407746322264723	-18.619980482480347	N/A	22.558936647003513	C23H32O3S	[M + H]+	FWRDLPQBEOKIRE	InChI=1S/C23H32O3S/c1-21-8-4-15(24)12-14(21)13-18(27-3)20-16(21)5-9-22(2)17(20)6-10-23(22)11-7-19(25)26-23/h12,16-18,20H,4-11,13H2,1-3H3	7|A-Thiomethyl-SL	CC12CCC(=O)C=C1CC(C3C2CCC4(C3CCC45CCC(=O)O5)C)SC	4.47780704	162325;10000356;14078922;46783070;58022641;71752531;121231058;122680935;122683361;124514729;124514731;124429353;124429354;126968579;129009621;131708571;133687244	PubChem:(162325 10000356 14078922 46783070 58022641 71752531 121231058 122680935 122683361 124514729 124514731 124429353 124429354 126968579 129009621 131708571 133687244);CHEBI:(143452);additional;MeSH:(162325);Training Set;PubMed	540774	389.21485	277.9815625	2716_group1_sirius_8541	8541
50	1	1	2	7	0.9405268822358227	-54.95934834403823	N/A	12.6025247936588	C26H46O6	[M - H2O + H]+	PYLPANOYZCSFOX	InChI=1S/C26H46O6/c1-14(4-7-20(29)22(31)13-27)17-5-6-18-24-19(12-23(32)26(17,18)3)25(2)9-8-16(28)10-15(25)11-21(24)30/h14-24,27-32H,4-13H2,1-3H3	27-Norcholestanehexol	CC(CCC(C(CO)O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	2.5	124763;196302;13887005;21126487;57355849	COCONUT:(CNP0066676);HMDB:(2157);PubChem:(124763 196302 13887005 21126487 57355849);SuperNatural:(SN00216145);PubChem class - bio and metabolites;MeSH:(196302 57355849);PubMed	19923022	437.32674	320.3297998046875	5661_group1_sirius_10130	10130
51	1	1	1	1	0.9404340257982307	-1.4366378987401456	N/A	10.913164400314587	C17H35NO2	[M + H]+	UHPXXKLAACDXGS	InChI=1S/C17H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17(20)18-15-16-19/h19H,2-16H2,1H3,(H,18,20)	Pentadecanoyl-EA	CCCCCCCCCCCCCCC(=O)NCCO	5.5999999	14455157	COCONUT:(CNP0302435);Training Set;PubChem:(14455157);additional	2637826	286.27389	344.445	5329_group1_sirius_11048	11048
52	1	1	1	1	0.9332903260365402	-3.3897027817858802	N/A	27.363100385193757	C17H21NO	[M + H]+	ZZVUWRFHKOJYTH	InChI=1S/C17H21NO/c1-18(2)13-14-19-17(15-9-5-3-6-10-15)16-11-7-4-8-12-16/h3-12,17H,13-14H2,1-2H3	Alledryl	CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2	3.32299209	3100;3267139;45358972;45358974;44147514;46781391;76974744;123507102	HMDB:(1927);SuperNatural:(SN00000288);ZINC bio:(ZINC00020244);additional;HSDB:(58-73-1);MeSH:(3100);PubMed;NORMAN:(NS00010439);COCONUT:(CNP0106255 CNP0339645);PubChem:(3100 3267139 45358972 45358974 44147514 46781391 76974744 123507102);CHEBI:(4636);PubChem class - bio and metabolites;KEGG:(C06960);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD-10890)	121400174	256.1697	204.43926931313476	5467_group1_sirius_4589	4589
53	1	1	1	1	0.9327136764691081	-88.49331371198579	N/A	25.649090857799195	C12H20N2O4	[M + H]+	AUBGCRXOZPJJJG	InChI=1S/C12H20N2O4/c1-3-4-8(2)7-11(16)14-9(12(17)18)5-6-10(13)15/h7,9H,3-6H2,1-2H3,(H2,13,15)(H,14,16)(H,17,18)	5-amino-2-[[(Z)-3-methylhex-2-enoyl]amino]-5-oxopentanoic acid	CCCC(=CC(=O)NC(CCC(=O)N)C(=O)O)C	0.800000012	16666684;17838826;87730065;91565395;134820072	PubChem:(16666684 17838826 87730065 91565395 134820072);PubMed;CHEBI:(143557);Biocyc:(CPD-21074)	2146	257.14993	153.5975	6090_group1_sirius_1906	1906
54	1	1	1	1	0.9302079316982013	-3.1040047334746705	N/A	8.764520519102	C13H24N2O	[M + H]+	ADFXKUOMJKEIND	InChI=1S/C13H24N2O/c16-13(14-11-7-3-1-4-8-11)15-12-9-5-2-6-10-12/h11-12H,1-10H2,(H2,14,15,16)	Oprea1_447813	C1CCC(CC1)NC(=O)NC2CCCCC2	3.0	4277;18342237;71309803	SuperNatural:(SN00117489);Maconda:(CON00295);ZINC bio:(ZINC00157375);additional;MeSH:(4277);PubMed;NORMAN:(NS00010594);COCONUT:(CNP0081659);Natural Products:(UNPD39445);PubChem:(4277 18342237 71309803);CHEBI:(93429);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set	87876710	225.19635	254.89406250000002	395_group1_sirius_7287	7287
55	1	1	1	2	0.928460040322267	-3.8052891049523065	N/A	18.846949406443407	C12H26O7	[M + H]+	IIRDTKBZINWQAW	InChI=1S/C12H26O7/c13-1-3-15-5-7-17-9-11-19-12-10-18-8-6-16-4-2-14/h13-14H,1-12H2	Hexagol	C(COCCOCCOCCOCCOCCO)O	-1.89999998	17472	HMDB:(61822);PubChem class - food;Maconda:(CON00073);additional;MeSH:(17472);PubMed;NORMAN:(NS00001003);COCONUT:(CNP0147909);PubChem:(17472);CHEBI:(49793);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine	8810939502	283.17511	83.4875	2003_group1_sirius_519	519
56	1	1	1	2	0.9264841652711941	-3.877495279528076	N/A	17.84674607635105	C12H26O7	[M + H]+	IIRDTKBZINWQAW	InChI=1S/C12H26O7/c13-1-3-15-5-7-17-9-11-19-12-10-18-8-6-16-4-2-14/h13-14H,1-12H2	Hexagol	C(COCCOCCOCCOCCOCCO)O	-1.89999998	17472	HMDB:(61822);PubChem class - food;Maconda:(CON00073);additional;MeSH:(17472);PubMed;NORMAN:(NS00001003);COCONUT:(CNP0147909);PubChem:(17472);CHEBI:(49793);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine	8810939502	283.17511	88.655	1745_group1_sirius_551	551
57	1	1	1	1	0.9251724597565324	-1.5125462578909057	N/A	20.65030693259338	C12H26O7	[M + H]+	IIRDTKBZINWQAW	InChI=1S/C12H26O7/c13-1-3-15-5-7-17-9-11-19-12-10-18-8-6-16-4-2-14/h13-14H,1-12H2	Hexagol	C(COCCOCCOCCOCCOCCO)O	-1.89999998	17472	HMDB:(61822);PubChem class - food;Maconda:(CON00073);additional;MeSH:(17472);PubMed;NORMAN:(NS00001003);COCONUT:(CNP0147909);PubChem:(17472);CHEBI:(49793);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine	8810939502	283.17517	101.55574644391115	1781_group1_sirius_594	594
58	1	1	1	1	0.9250239472391532	-10.68305136393883	N/A	19.088190559779797	C14H18N2O2	[M + H]+	AOHCBEAZXHZMOR	InChI=1S/C14H18N2O2/c1-16(2,3)13(14(17)18)8-10-9-15-12-7-5-4-6-11(10)12/h4-7,9,13,15H,8H2,1-3H3/p+1	Lenticin	C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)O	1.34513009	160488;160489;417552;442106;442107;3861164	HMDB:(61115);ZINC bio:(ZINC01531428 ZINC01678615);additional;MeSH:(160488 442106 3861164);PubMed;COCONUT:(CNP0076405 CNP0194889 CNP0358998 CNP0418382);KNApSAcK:(1740);Natural Products:(UNPD57344 UNPD22542 UNPD159225);PubChem:(160488 160489 417552 442106 442107 3861164);CHEBI:(5832);PubChem class - bio and metabolites;KEGG:(C09213);PubChem class - safety and toxic;Training Set	86565246	247.14428	69.5934375	4759_group1_sirius_474	474
59	1	4	2	10	0.9241468721797743	-117.63180564183314	N/A	2.7238046193453993	C24H46N6O8	[M - H4O2 + H]+	GUZJCKBQAGGXGH	InChI=1S/C24H46N6O8/c1-20(31)28(36)17-9-6-16-27-22(33)11-13-24(35)30(38)19-8-3-5-15-26-21(32)10-12-23(34)29(37)18-7-2-4-14-25/h36-38H,2-19,25H2,1H3,(H,26,32)(H,27,33)	N-[5-[[4-[4-[acetyl(hydroxy)amino]butylamino]-4-oxobutanoyl]-hydroxyamino]pentyl]-N''-(5-aminopentyl)-N''-hydroxybutanediamide	CC(=O)N(CCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O	-2.5	14029344	COCONUT:(CNP0030063);PubChem:(14029344);SuperNatural:(SN00038627);ZINC bio:(ZINC38139697);additional;Training Set	3694594	511.32755	186.16	1870_group1_sirius_3586	3586
