query_spectrum_nr,ms2query_model_prediction,precursor_mz_difference,precursor_mz_query_spectrum,precursor_mz_analog,inchikey,analog_compound_name,smiles,retention_time,feature_id,cf_kingdom,cf_superclass,cf_class,cf_subclass,cf_direct_parent,npc_class_results,npc_superclass_results,npc_pathway_results
77,0.3397,128.1717,159.0653,287.2370,UJRRNBNNVPPTBX,5-ketocasbene unfiltered spectra,C/C(C(C/C=C(CC/C=C(CCC1([H])C2(C)C)\C)\C)=O)=C\C12[H],168.7740,2618,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Cembrane diterpenoids,Casbane diterpenoids,Diterpenoids,Terpenoids
78,0.6241,0.0003,159.0653,159.0650,WYEPBHZLDUPIOD,"""4,6-DIOXOHEPTANOIC ACID""",CC(=O)CC(=O)CCC(=O)O,40.9880,277,Organic compounds,Organic acids and derivatives,Keto acids and derivatives,Medium-chain keto acids and derivatives,Medium-chain keto acids and derivatives,Oxo fatty acids,Fatty Acids and Conjugates,Fatty acids
79,0.4090,349.8962,159.0918,508.9880,HAEJPQIATWHALX,Inosine triphosphate,O[C@@H]1[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O[C@H]([C@@H]1O)N1C=NC2=C1N=CN=C2O,59.6540,427,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Purine ribonucleotides,Purine ribonucleoside triphosphates,Purine nucleos(t)ides,Nucleosides,Carbohydrates
80,0.4090,308.1684,159.1016,467.2700,AHCYMLUZIRLXAA,2'-deoxy-UTP,C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,63.3410,452,Organic compounds,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Pyrimidine deoxyribonucleotides,Pyrimidine 2'-deoxyribonucleoside triphosphates,,,Carbohydrates
81,0.3041,43.0244,159.1016,202.1260,XGRYRNQISNOEGY,9-(Methylsulfinyl)nonanenitrile,CS(=O)CCCCCCCCC#N,79.3910,513,Organic compounds,Organosulfur compounds,Sulfoxides,,Sulfoxides,Aminoacids,Small peptides,Amino acids and Peptides; Shikimates and Phenylpropanoids
82,0.4090,495.2683,159.1017,654.3700,HNLDKIWEAVTCKP,"[5-hydroxy-2-[4-hydroxy-2,5-bis(hydroxymethyl)-3-(2-methylpropanoyloxy)oxolan-2-yl]oxy-6-(hydroxymethyl)-4-(2-methylpropanoyloxy)oxan-3-yl] decanoate",CCCCCCCCCC(=O)OC1C(OC2(CO)OC(CO)C(O)C2OC(=O)C(C)C)OC(CO)C(O)C1OC(=O)C(C)C,38.1520,266,Organic compounds,Lipids and lipid-like molecules,Saccharolipids,,Saccharolipids,,,
83,0.3121,112.0609,160.0451,272.1060,VDTNNGKXZGSZIP,1-(4-aminophenyl)sulfonyl-3-butylurea,CCCCNC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,38.9100,287,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,Aminobenzenesulfonamides,Polyamines,Ornithine alkaloids,Alkaloids
84,0.8373,0.0004,160.0756,160.0760,WHOOUMGHGSPMGR,indole-3-acetaldehyde,O=CCc1c[nH]c2ccccc12,28.1380,45,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Indoles,3-alkylindoles,Simple indole alkaloids,Tryptophan alkaloids,Alkaloids
85,0.6246,0.0002,160.1332,160.1330,AYXYPKUFHZROOJ,(3S)-3-(aminomethyl)-5-methylhexanoic acid,CC(C)C[C@H](CN)CC(O)=O,140.3960,1277,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Gamma amino acids and derivatives,Branched fatty acids; Dipeptides,Fatty Acids and Conjugates; Small peptides,Amino acids and Peptides; Fatty acids
86,0.6194,0.0003,160.1333,160.1330,UQXNEWQGGVUVQA,8-AMINOOCTANOIC ACID,C(CCCC(=O)O)CCCN,117.9840,749,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Amino fatty acids; Aminoacids,Fatty Acids and Conjugates; Small peptides,Amino acids and Peptides; Fatty acids
87,0.5896,0.0007,160.1333,160.1340,AKVBCGQVQXPRLD,DL-2-Aminooctanoic acid,CCCCCCC(N)C(O)=O,199.6400,4295,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids,Amino fatty acids; Aminoacids,Fatty Acids and Conjugates; Small peptides,Amino acids and Peptides; Fatty acids
88,0.8500,0.0002,161.0598,161.0600,PSGQCCSGKGJLRL,4-methylchromen-2-one,CC1=CC(=O)OC2=CC=CC=C12,387.4740,13176,Organic compounds,Phenylpropanoids and polyketides,Coumarins and derivatives,,Coumarins and derivatives,Simple coumarins,Coumarins,Shikimates and Phenylpropanoids
89,0.3459,227.9936,161.1324,389.1260,BFUJHVVEMMWLHC,"1-[4-(1,3-benzodioxol-5-ylmethyl)piperazin-1-yl]-2-(4-chlorophenoxy)ethanone",ClC1=CC=C(OCC(=O)N2CCN(CC3=CC4=C(OCO4)C=C3)CC2)C=C1,137.6240,1189,Organic compounds,Organoheterocyclic compounds,Benzodioxoles,,Benzodioxoles,,Lysine alkaloids,Alkaloids
90,0.3459,192.0893,161.1327,353.2220,QYPNKSZPJQQLRK,"N-tert-butyl-N'-(4-ethylbenzoyl)-3,5-dimethylbenzohydrazide",CCC1=CC=C(C=C1)C(=O)NN(C(=O)C1=CC(C)=CC(C)=C1)C(C)(C)C,428.0150,14576,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acids and derivatives,Simple amide alkaloids,Peptide alkaloids,Alkaloids
92,0.4090,371.0499,162.0611,533.1110,AZKQDXZMKREFDY,"[(1S,4aS,5R,7S)-4a,5-dihydroxy-7-methyl-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,5,6,7a-tetrahydrocyclopenta[c]pyran-7-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",C[C@]1(OC(=O)/C=C/c2ccc(O)cc2)C[C@@H](O)[C@]2(O)C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C12,34.1740,212,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Iridoid O-glycosides,Iridoids monoterpenoids,Monoterpenoids,Terpenoids
93,0.4108,295.1674,162.1126,457.2800,KWBWRZRXYOWOGQ,"Acyl-sugar G3:18:0(6,7,5)",OC(C(OC(CC(C)C)=O)O1)C(OC(CCC(C)C)=O)C(OC(CCC(C)CC)=O)C1CO,32.8650,226,Organic compounds,Lipids and lipid-like molecules,Saccharolipids,,Saccharolipids,,,
94,0.6232,0.0003,163.0753,163.0750,FIUFLISGGHNPSM,3_4methoxyphenyl_propionic_acid,COC1=CC=C(CCC(O)=O)C=C1,230.6860,5851,Organic compounds,Phenylpropanoids and polyketides,Phenylpropanoic acids,,Phenylpropanoic acids,,,Shikimates and Phenylpropanoids
95,0.7610,0.0004,163.0754,163.0750,KKVZAVRSVHUSPL,2-METHOXYCINNAMALDEHYDE,COC1=C(C=CC=C1)/C=C/C=O,232.9430,6326,Organic compounds,Phenylpropanoids and polyketides,Cinnamaldehydes,,Cinnamaldehydes,Cinnamic acids and derivatives,Phenylpropanoids (C6-C3),Shikimates and Phenylpropanoids
96,0.4090,344.1546,163.0754,507.2300,CVULDJMCSSACEO,"(S,S)-asperphenamate",O=C(OCC(NC(=O)C=1C=CC=CC1)CC=2C=CC=CC2)C(NC(=O)C=3C=CC=CC3)CC=4C=CC=CC4,226.1770,5770,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Phenylalanine and derivatives,,,
97,0.5524,360.1056,163.0754,523.1810,LWORTIDRRYUBBP,"Cyclopenta[c]pyran-4-carboxylic acid, 1,4a,5,6,7,7a-hexahydro-7-hydroxy-1-[[2-O-[(2E)-3-(4-hydroxyphenyl)-1-oxo-2-propen-1-yl]-beta-D-glucopyranosyl]oxy]-7-methyl-, (1S,4aS,7R,7aS)-",CC1(O)CCC\2C1C(O\C=C2C(O)=O)OC3OC(CO)C(O)C(O)C3OC(=O)\C=C\C4=CC=C(O)C=C4,167.2650,2660,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Iridoid O-glycosides,Iridoids monoterpenoids,Monoterpenoids,Terpenoids
98,0.8433,0.0004,163.0754,163.0750,KKVZAVRSVHUSPL,2-METHOXYCINNAMALDEHYDE,COC1=C(C=CC=C1)/C=C/C=O,157.0840,2007,Organic compounds,Phenylpropanoids and polyketides,Cinnamaldehydes,,Cinnamaldehydes,Cinnamic acids and derivatives,Phenylpropanoids (C6-C3),Shikimates and Phenylpropanoids
99,0.6250,0.0005,163.0755,163.0760,FUWUEFKEXZQKKA,"2-hydroxy-6-propan-2-ylcyclohepta-2,4,6-trien-1-one",CC(C)C1=CC(=O)C(=CC=C1)O,332.3370,10505,Organic compounds,Hydrocarbon derivatives,Tropones,Tropolones,Tropolones,Menthane monoterpenoids; Monocyclic monoterpenoids,Monoterpenoids,Terpenoids
100,0.6259,0.0005,163.0755,163.0760,FUWUEFKEXZQKKA,"2-hydroxy-6-propan-2-ylcyclohepta-2,4,6-trien-1-one",CC(C)C1=CC(=O)C(=CC=C1)O,289.1710,9043,Organic compounds,Hydrocarbon derivatives,Tropones,Tropolones,Tropolones,Menthane monoterpenoids; Monocyclic monoterpenoids,Monoterpenoids,Terpenoids
101,0.8410,0.0005,163.0755,163.0750,CCRCUPLGCSFEDV,methylcinnamate,O=C(OC)C=Cc(cccc1)c1,177.5420,2987,Organic compounds,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Cinnamic acid esters,Cinnamic acid esters,Cinnamic acids and derivatives,Phenylpropanoids (C6-C3),Shikimates and Phenylpropanoids
102,0.6250,0.0005,163.0755,163.0760,FUWUEFKEXZQKKA,"2-hydroxy-6-propan-2-ylcyclohepta-2,4,6-trien-1-one",CC(C)C1=CC(=O)C(=CC=C1)O,323.1600,10244,Organic compounds,Hydrocarbon derivatives,Tropones,Tropolones,Tropolones,Menthane monoterpenoids; Monocyclic monoterpenoids,Monoterpenoids,Terpenoids
103,0.8007,0.0005,163.0755,163.0750,KKVZAVRSVHUSPL,2-METHOXYCINNAMALDEHYDE,COC1=C(C=CC=C1)/C=C/C=O,197.2880,4164,Organic compounds,Phenylpropanoids and polyketides,Cinnamaldehydes,,Cinnamaldehydes,Cinnamic acids and derivatives,Phenylpropanoids (C6-C3),Shikimates and Phenylpropanoids
104,0.8199,0.0003,163.1117,163.1120,XKGLSKVNOSHTAD,Valerophenone,CCCCC(=O)C1=CC=CC=C1,233.4760,6220,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Alkyl-phenylketones,,,Shikimates and Phenylpropanoids
105,0.5547,363.1163,163.1117,526.2280,MJPYNCPSXRTGEE,"[7-(hydroxymethyl)-4-methyl-1-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,4a,5,6,7,7a-hexahydrocyclopenta[c]pyran-5-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",CC1=COC(OC2OC(CO)C(O)C(O)C2O)C2C(CO)CC(OC(=O)/C=C/c3ccc(O)cc3)C12,212.9200,4931,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Iridoid O-glycosides,Iridoids monoterpenoids,Monoterpenoids,Terpenoids
106,0.6237,0.0003,163.1117,163.1120,XKGLSKVNOSHTAD,Valerophenone,CCCCC(=O)C1=CC=CC=C1,221.3650,5623,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Alkyl-phenylketones,,,Shikimates and Phenylpropanoids
107,0.8366,0.0002,163.1118,163.1120,XKGLSKVNOSHTAD,Valerophenone,CCCCC(=O)C1=CC=CC=C1,137.6370,1188,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Alkyl-phenylketones,,,Shikimates and Phenylpropanoids
108,0.8128,0.0002,163.1118,163.1120,XKGLSKVNOSHTAD,Valerophenone,CCCCC(=O)C1=CC=CC=C1,337.0990,10617,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Alkyl-phenylketones,,,Shikimates and Phenylpropanoids
109,0.8128,0.0001,163.1119,163.1120,XKGLSKVNOSHTAD,Valerophenone,CCCCC(=O)C1=CC=CC=C1,350.3900,11298,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Alkyl-phenylketones,,,Shikimates and Phenylpropanoids
110,0.4380,586.0931,163.1119,749.2050,LZXXRASHAINSDN,"[4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]methyl 2-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxy-3-methyl-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutanoate",CC(C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(OC(=O)/C=C/c1ccc(O)cc1)C(=O)OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,192.5490,3870,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Phenolic glycosides,Cinnamic acids and derivatives,Phenylpropanoids (C6-C3),Shikimates and Phenylpropanoids
111,0.5286,236.0384,163.1176,399.1560,UEHSUUVWQIHXEP,"N-(4-acetamidophenyl)-2-[(5-hydroxy-2,2-dimethyl-4-oxo-3H-chromen-7-yl)oxy]acetamide""",CC(=O)Nc1ccc(NC(=O)COc2cc(O)c3C(=O)CC(C)(C)Oc3c2)cc1,326.4850,10418,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,"2,2-dimethyl-1-benzopyrans",,,Shikimates and Phenylpropanoids
112,0.8804,0.0000,163.1330,163.1330,OAYXUHPQHDHDDZ,Diethylene glycol monobutyl ether|2-(2-butoxyethoxy)ethanol,CCCCOCCOCCO,164.7170,2503,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers,,,Fatty acids
113,0.6281,0.0003,163.1483,163.1480,BUGYDGFZZOZRHP,"3,5-Dimethyladamantan-1-amine",CC12CC3CC(C1)(CC(C3)(C2)N)C,439.4000,14919,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Monoalkylamines,,Sesquiterpenoids,Terpenoids
114,0.4090,855.7452,163.5548,1019.3000,VPXQDSQTNRAFDT,Man-alpha-1-2Man-alpha-1-2Man-alpha-1-3Man-beta-1-4GlcNAc,C(O4)(OC(C5O)C(OC(C5NC(C)=O)O)CO)C(C(C(C(CO)4)O)OC(C(OC(O3)C(C(C(O)C3CO)O)OC(O2)C(O)C(C(O)C(CO)2)O)1)OC(CO)C(O)C(O)1)O,53.6130,381,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Acylaminosugars,Polysaccharides,Saccharides,Carbohydrates
115,0.4090,372.7335,164.5935,537.3270,JPGYRFJJNVYGPI,"[3-hydroxy-1-oxo-1-(2,3,4,5,6-pentahydroxyhexoxy)decan-5-yl] 3,5-dihydroxydecanoate [IIN-based: Match]",CCCCCC(O)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OCC(O)C(O)C(O)C(O)CO,310.6170,9774,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,,,Fatty acids; Polyketides
116,0.8406,0.0001,165.0911,165.0910,NJGBTKGETPDVIK,4-(4-Hydroxyphenyl)-2-butanone,CC(=O)CCC1=CC=C(O)C=C1,86.7660,541,Organic compounds,Benzenoids,Phenols,1-hydroxy-2-unsubstituted benzenoids,1-hydroxy-2-unsubstituted benzenoids,,,Shikimates and Phenylpropanoids
117,0.6250,0.0001,165.0911,165.0910,IHJUECRFYCQBMW,"3-Hexyne-2,5-diol, 2,5-dimethyl-",CC(C)(C#CC(C)(C)O)O,184.8750,3392,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Ynones,,,
118,0.8010,0.0002,165.0912,165.0910,NJGBTKGETPDVIK,4-(4-Hydroxyphenyl)-2-butanone,CC(=O)CCC1=CC=C(O)C=C1,164.4090,2378,Organic compounds,Benzenoids,Phenols,1-hydroxy-2-unsubstituted benzenoids,1-hydroxy-2-unsubstituted benzenoids,,,Shikimates and Phenylpropanoids
120,0.4090,429.2934,165.1276,594.4210,XBEDTLDOFCRJHC,"3-[5-(3,5-dihydroxydecanoyloxy)-3-hydroxydecanoyl]oxy-5-hydroxydecanoic acid",CCCCCC(O)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CC(O)CCCCC)CC(O)=O,198.3470,4282,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,3-(3-hydroxyalkanoyloxy)alkanoic acids,Fatty acid estolides; Hydroxy fatty acids,Fatty Acids and Conjugates; Fatty esters,Fatty acids
121,0.8756,0.0004,166.0864,166.0860,COLNVLDHVKWLRT,Phenylalanine,C1=CC=C(C=C1)C[C@@H](C(=O)O)N,29.6010,96,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Phenylalanine and derivatives,Aminoacids,Small peptides,Amino acids and Peptides; Shikimates and Phenylpropanoids
122,0.6635,0.0008,166.0868,166.0860,COLNVLDHVKWLRT,Phenylalanine,C1=CC=C(C=C1)CC(C(=O)O)N,216.4850,5252,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Phenylalanine and derivatives,Aminoacids,Small peptides,Amino acids and Peptides; Shikimates and Phenylpropanoids
123,0.3459,155.0043,166.0977,321.1020,LJKAKWDUZRJNPJ,"N-[4-[(4,6-dimethyl-2-pyrimidinyl)sulfamoyl]phenyl]acetamide",O=S(=O)(c1ccc(cc1)NC(=O)C)Nc1nc(cc(n1)C)C,432.5170,14708,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,Benzenesulfonamides,,,Alkaloids
124,0.4090,427.1623,166.0977,593.2600,DZKBRKKSFHBYIN,"(1R,4R)-bis((1R,2R,4S,5S)-9-methyl-3-oxa-9-azatricyclo[3.3.1.0(2,4)]nonan-7-yl) 1-phenyl-1,2,3,4-tetrahydronaphthalene-1,4-dicarboxylate",O=C(OC1CC2N(C)C(C1)C3OC32)C4C=5C=CC=CC5C(C(=O)OC6CC7N(C)C(C6)C8OC87)(C=9C=CC=CC9)CC4,411.4090,14012,Organic compounds,Benzenoids,Naphthalenes,Naphthalenecarboxylic acids and derivatives,Naphthalenecarboxylic acids and derivatives,Tropane alkaloids,Ornithine alkaloids,Alkaloids
125,0.3775,42.0217,166.0977,124.0760,BHAAPTBBJKJZER,p-Anisidine,COC1=CC=C(N)C=C1,428.1290,14551,Organic compounds,Benzenoids,Phenol ethers,Aminophenyl ethers,Aminophenyl ethers,Aminoacids,Small peptides,Amino acids and Peptides; Shikimates and Phenylpropanoids
126,0.4090,338.4543,167.0557,505.5100,FYGDTMLNYKFZSV,(Glc(alpha1-4)Glc(alpha1-4)Glc),C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O,162.8060,2332,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Oligosaccharides,Disaccharides; Polysaccharides,Saccharides,Carbohydrates
127,0.6026,470.0337,167.0703,637.1040,RNKMOGIPOMVCHO,"1,3,6-tri-O-galloylglucose",O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](O)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1O)c1cc(O)c(O)c(O)c1,228.4090,5966,Organic compounds,Phenylpropanoids and polyketides,Tannins,,Tannins,Gallotannins,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
128,0.8347,0.0004,167.0704,167.0700,FBWPWWWZWKPJFL,4-HYDROXY-3-METHOXYPHENYLGLYCOL,COC1=C(C=CC(=C1)C(CO)O)O,59.6320,416,Organic compounds,Benzenoids,Phenols,Methoxyphenols,Methoxyphenols,Minor lignans,Lignans,Shikimates and Phenylpropanoids
129,0.6069,374.1216,167.0704,541.1920,AHTRGGWSBFOEEG,"methyl (4S,5Z,6S)-5-(2-hydroxyethylidene)-4-[2-[2-(4-hydroxyphenyl)ethoxy]-2-oxoethyl]-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate",COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)/C(=C\CO)[C@@H]1CC(=O)OCCc1ccc(O)cc1,126.4550,870,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Terpene glycosides,Secoiridoid monoterpenoids,Monoterpenoids,Terpenoids
130,0.8424,0.0004,167.0704,167.0700,FBWPWWWZWKPJFL,4-HYDROXY-3-METHOXYPHENYLGLYCOL,COC1=C(C=CC(=C1)C(CO)O)O,39.8940,281,Organic compounds,Benzenoids,Phenols,Methoxyphenols,Methoxyphenols,Minor lignans,Lignans,Shikimates and Phenylpropanoids
131,0.8319,0.0004,167.0704,167.0700,FBWPWWWZWKPJFL,4-HYDROXY-3-METHOXYPHENYLGLYCOL,COC1=C(C=CC(=C1)C(CO)O)O,158.6290,2162,Organic compounds,Benzenoids,Phenols,Methoxyphenols,Methoxyphenols,Minor lignans,Lignans,Shikimates and Phenylpropanoids
132,0.6241,0.0004,167.0704,167.0700,JIVGSHFYXPRRSZ,"2,3-dimethoxybenzaldehyde",COc1cccc(C=O)c1OC,218.5810,5410,Organic compounds,Benzenoids,Benzene and substituted derivatives,Methoxybenzenes,Dimethoxybenzenes,Cinnamic acids and derivatives,Phenylpropanoids (C6-C3),Shikimates and Phenylpropanoids
133,0.8326,0.0004,167.0704,167.0700,FBWPWWWZWKPJFL,4-HYDROXY-3-METHOXYPHENYLGLYCOL,COC1=C(C=CC(=C1)C(CO)O)O,177.1950,2932,Organic compounds,Benzenoids,Phenols,Methoxyphenols,Methoxyphenols,Minor lignans,Lignans,Shikimates and Phenylpropanoids
134,0.7616,0.0004,167.0704,167.0700,FBWPWWWZWKPJFL,4-HYDROXY-3-METHOXYPHENYLGLYCOL,COC1=C(C=CC(=C1)C(CO)O)O,212.7740,5014,Organic compounds,Benzenoids,Phenols,Methoxyphenols,Methoxyphenols,Minor lignans,Lignans,Shikimates and Phenylpropanoids
135,0.8672,0.0005,167.0705,167.0700,NUVBSKCKDOMJSU,4-Hydroxybenzoate-ethyl,CCOC(=O)C1=CC=C(O)C=C1,288.4330,9065,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,p-Hydroxybenzoic acid alkyl esters,Shikimic acids and derivatives; Simple phenolic acids,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
136,0.6069,664.2215,167.0705,831.2920,JKLAVFMVEROOKJ,"[(2S,3S,4S,5R,6S)-6-[[(1aS,2S,6S,6aS)-1a-(hydroxymethyl)-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,5a,6,6a-tetrahydro-1bH-oxireno[5,6]cyclopenta[1,3-c]pyran-6-yl]oxy]-5-hydroxy-2-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl] (E)-3-(4-methoxyphenyl)prop-2-enoate",COc1ccc(/C=C/C(=O)O[C@H]2[C@H](C)O[C@@H](O[C@H]3C4C=CO[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C4[C@@]4(CO)O[C@@H]34)[C@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,193.5650,3978,Organic compounds,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Cinnamic acid esters,Cinnamic acid esters,Iridoids monoterpenoids,Monoterpenoids,Terpenoids
137,0.6296,0.0003,167.0857,167.0860,QILSFLSDHQAZET,Benzhydrol,C1=CC=C(C=C1)C(C2=CC=CC=C2)O,257.4580,7468,Organic compounds,Benzenoids,Benzene and substituted derivatives,Diphenylmethanes,Diphenylmethanes,,,Shikimates and Phenylpropanoids
138,0.4090,280.2593,167.0857,447.3450,ZVFDTKUVRCTHQE,Diisodecyl phthalate,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,224.9170,5784,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Shikimic acids and derivatives; Simple phenolic acids,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
139,0.5521,342.1163,167.0857,509.2020,MJPYNCPSXRTGEE,,CC/1=C/OC(OC2OC(CO)C(O)C(O)C2O)C3C(CO)CC(OC(=O)\C=C\C4=CC=C(O)C=C4)C13,204.2110,4585,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Iridoid O-glycosides,Iridoids monoterpenoids,Monoterpenoids,Terpenoids
140,0.6237,0.0003,167.0857,167.0860,QILSFLSDHQAZET,Benzhydrol,C1=CC=C(C=C1)C(C2=CC=CC=C2)O,201.6500,4311,Organic compounds,Benzenoids,Benzene and substituted derivatives,Diphenylmethanes,Diphenylmethanes,,,Shikimates and Phenylpropanoids
141,0.4703,51.0533,167.0857,218.1390,UFAHZIUFPNSHSL,Propionylcarnitine,CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,199.4310,4026,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Acyl carnitines,,,
142,0.6241,0.0003,167.1067,167.1070,CDSMSBUVCWHORP,(S)-(-)-Perillic acid,C=C(C)C1CC=C(C(=O)O)CC1,146.6230,1479,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Menthane monoterpenoids,Menthane monoterpenoids,Monoterpenoids,Terpenoids
143,0.7658,0.0002,167.1068,167.1070,CXMXRPHRNRROMY,sebacic_acid,C(CCCCC(=O)O)CCCC(=O)O,76.6890,500,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Dicarboxylic acids,Fatty Acids and Conjugates,Fatty acids
144,0.8624,0.0002,167.1068,167.1070,XESZUVZBAMCAEJ,"4-tert-butylbenzene-1,2-diol",CC(C)(C)C1=CC(O)=C(O)C=C1,154.9930,1952,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylpropanes,Phenylpropanes,,,Shikimates and Phenylpropanoids
145,0.7945,0.0002,167.1068,167.1070,CDSMSBUVCWHORP,(S)-(-)-Perillic acid,C=C(C)C1CC=C(C(=O)O)CC1,171.7890,2756,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Menthane monoterpenoids,Menthane monoterpenoids,Monoterpenoids,Terpenoids
