query_spectrum_nr,ms2query_model_prediction,precursor_mz_difference,precursor_mz_query_spectrum,precursor_mz_analog,inchikey,analog_compound_name,smiles,retention_time,feature_id,cf_kingdom,cf_superclass,cf_class,cf_subclass,cf_direct_parent,npc_class_results,npc_superclass_results,npc_pathway_results
80,0.2653,301.3265,158.9615,460.2880,RIGHMQLKMHLMQD,Cysteine conjugated chenodeoxycholic acid,C[C@H](CCC(N[C@@H](CS)C(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,373.1240,13308,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives",Glycinated bile acids and derivatives,Cholane steroids,Steroids,Terpenoids
81,0.2590,872.6285,158.9615,1031.5900,XSOLDPYUICCHJX,taurohyocholic acid,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H]([C@@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,366.8560,12929,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Trihydroxy bile acids, alcohols and derivatives",Cholane steroids,Steroids,Terpenoids
82,0.2939,335.3315,158.9615,494.2930,OYWYHAQWNNRFLI,Cysteine conjugated cholic acid,C[C@H](CCC(N[C@@H](CS)C(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,383.6670,13947,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives",Glycinated bile acids and derivatives,Cholane steroids,Steroids,Terpenoids
83,0.2325,132.1285,158.9615,291.0900,IVUXTESCPZUGJC,"3-[4-(4-chlorophenoxy)phenyl]-1,1-dimethylurea",CN(C)C(=O)NC1=CC=C(OC2=CC=C(Cl)C=C2)C=C1,378.0000,13574,Organic compounds,Benzenoids,Benzene and substituted derivatives,Diphenylethers,Diphenylethers,,,
84,0.2939,388.3835,158.9615,547.3450,BPGPGGCPMGCTHJ,Desferrioxamine A1,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCN)O)O)O,408.3130,15252,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Acetohydroxamic acids,N-acyl amines,Fatty amides,Fatty acids
85,0.8128,0.0003,159.0653,159.0650,WYEPBHZLDUPIOD,"""4,6-DIOXOHEPTANOIC ACID""",CC(=O)CC(=O)CCC(=O)O,42.5910,318,Organic compounds,Organic acids and derivatives,Keto acids and derivatives,Medium-chain keto acids and derivatives,Medium-chain keto acids and derivatives,Oxo fatty acids,Fatty Acids and Conjugates,Fatty acids
86,0.6241,0.0003,159.0653,159.0650,WYEPBHZLDUPIOD,"""4,6-DIOXOHEPTANOIC ACID""",CC(=O)CC(=O)CCC(=O)O,168.9640,3172,Organic compounds,Organic acids and derivatives,Keto acids and derivatives,Medium-chain keto acids and derivatives,Medium-chain keto acids and derivatives,Oxo fatty acids,Fatty Acids and Conjugates,Fatty acids
87,0.4090,308.1783,159.0917,467.2700,AHCYMLUZIRLXAA,2'-deoxy-UTP,C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,59.8860,529,Organic compounds,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Pyrimidine deoxyribonucleotides,Pyrimidine 2'-deoxyribonucleoside triphosphates,,,Carbohydrates
88,0.4090,459.4204,159.1016,618.5220,BLZVZPYMHLXLHG,DG(18:1/18:2/0:0),CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,140.4480,1683,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Diacylglycerols,Glycerolipids,Fatty acids
89,0.3123,172.1094,159.1016,331.2110,NEVPBIQTDNVVMK,"(E)-10-(3,5-dihydroxy-6-methyloxan-2-yl)oxyundec-2-enoic acid",CC(CCCCCC\C=C\C(O)=O)OC1OC(C)C(O)CC1O,79.0010,673,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Sugar acids and derivatives,Ascarosides,Fatty acyl glycosides,Fatty acids
90,0.4090,372.0544,159.1016,531.1560,XMAYWYJOQHXEEK,"""1-[4-[4-[[(2R,4S)-2-(2,4-dichlorophenyl)-2-(imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]ethanone""",CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC[C@H]3CO[C@](O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,51.0690,391,Organic compounds,Organoheterocyclic compounds,Diazinanes,Piperazines,Phenylpiperazines,,,Alkaloids
91,0.4090,308.1684,159.1016,467.2700,AHCYMLUZIRLXAA,2'-deoxy-UTP,C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,63.6930,566,Organic compounds,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Pyrimidine deoxyribonucleotides,Pyrimidine 2'-deoxyribonucleoside triphosphates,,,Carbohydrates
92,0.4090,289.1214,159.1016,448.2230,RIOFFQYFQSEETA,6-ethoxy-4-{[4-(2-indolinyl-2-oxoethyl)piperazinyl]methyl}chromen-2-one,CCOc1ccc2oc(=O)cc(CN3CCN(CC(=O)N4CCc5ccccc54)CC3)c2c1,38.5970,281,Organic compounds,Phenylpropanoids and polyketides,Coumarins and derivatives,,Coumarins and derivatives,Simple coumarins,Coumarins,Shikimates and Phenylpropanoids
93,0.3121,112.0610,160.0450,272.1060,VDTNNGKXZGSZIP,1-(4-aminophenyl)sulfonyl-3-butylurea,CCCCNC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,38.8780,306,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,Aminobenzenesulfonamides,Polyamines,Ornithine alkaloids,Alkaloids
94,0.2941,133.0162,160.0568,293.0730,WXEOEECZHYYPAS,(2E)-3-(4-chlorophenyl)-1-naphthylprop-2-en-1-one,O=C(C=Cc1ccc(Cl)cc1)c1cccc2ccccc12,172.7990,3383,Organic compounds,Phenylpropanoids and polyketides,"Linear 1,3-diarylpropanoids",Chalcones and dihydrochalcones,Retrochalcones,Chalcones,Flavonoids,Shikimates and Phenylpropanoids
95,0.8373,0.0004,160.0756,160.0760,WHOOUMGHGSPMGR,indole-3-acetaldehyde,O=CCc1c[nH]c2ccccc12,28.1750,66,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Indoles,3-alkylindoles,Simple indole alkaloids,Tryptophan alkaloids,Alkaloids
96,0.3459,149.1570,160.0970,309.2540,CMQOSWNHMUHIJJ,(E)-N-butyl-N-(1-(cyclohexylamino)-1-oxobutan-2-yl)but-2-enamide,C/C=C/C(=O)N(CCCC)C(CC)C(=O)NC1CCCCC1,32.4010,202,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,,,
97,0.6246,0.0002,160.1332,160.1330,AYXYPKUFHZROOJ,(3S)-3-(aminomethyl)-5-methylhexanoic acid,CC(C)C[C@H](CN)CC(O)=O,140.5680,1678,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Gamma amino acids and derivatives,Branched fatty acids; Dipeptides,Fatty Acids and Conjugates; Small peptides,Amino acids and Peptides; Fatty acids
98,0.5896,0.0007,160.1333,160.1340,AKVBCGQVQXPRLD,DL-2-Aminooctanoic acid,CCCCCCC(N)C(O)=O,199.4560,4736,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids,Amino fatty acids; Aminoacids,Fatty Acids and Conjugates; Small peptides,Amino acids and Peptides; Fatty acids
99,0.6194,0.0004,160.1334,160.1330,UQXNEWQGGVUVQA,8-AMINOOCTANOIC ACID,C(CCCC(=O)O)CCCN,119.2260,1040,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Amino fatty acids; Aminoacids,Fatty Acids and Conjugates; Small peptides,Amino acids and Peptides; Fatty acids
100,0.8367,0.0003,161.0597,161.0600,AFDXODALSZRGIH,4-Methoxycinnamic acid,COc1ccc(C=CC(=O)O)cc1,387.4650,14073,Organic compounds,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Cinnamic acids,Cinnamic acids,Cinnamic acids and derivatives,Phenylpropanoids (C6-C3),Shikimates and Phenylpropanoids
101,0.3196,192.0896,161.1324,353.2220,QYPNKSZPJQQLRK,"Pesticide4_Tebufenozide_C22H28N2O2_Benzoic acid, 3,5-dimethyl-, 1-(1,1-dimethylethyl)-2-(4-ethylbenzoyl)hydrazide",CCC1=CC=C(C=C1)C(=O)NN(C(=O)C2=CC(=CC(=C2)C)C)C(C)(C)C,137.9570,1586,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acids and derivatives,Simple amide alkaloids,Peptide alkaloids,Alkaloids
102,0.3459,192.0893,161.1327,353.2220,QYPNKSZPJQQLRK,"N-tert-butyl-N'-(4-ethylbenzoyl)-3,5-dimethylbenzohydrazide",CCC1=CC=C(C=C1)C(=O)NN(C(=O)C1=CC(C)=CC(C)=C1)C(C)(C)C,428.0730,15973,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acids and derivatives,Simple amide alkaloids,Peptide alkaloids,Alkaloids
104,0.4090,603.4932,162.1028,765.5960,PSHXNVGSVNEJBD,C14Tetradecanoyl-L-Carnitine,CCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,289.9700,9694,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Quaternary ammonium salts,Acyl cholines,,,
105,0.4090,523.1294,162.1126,685.2420,DLRVVLDZNNYCBX,Melibiose,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O,32.9120,238,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,O-glycosyl compounds,Disaccharides; Polysaccharides,Saccharides,Carbohydrates
106,0.6232,0.0003,163.0753,163.0750,FIUFLISGGHNPSM,3_4methoxyphenyl_propionic_acid,COC1=CC=C(CCC(O)=O)C=C1,230.7140,6700,Organic compounds,Phenylpropanoids and polyketides,Phenylpropanoic acids,,Phenylpropanoic acids,,,Shikimates and Phenylpropanoids
107,0.8332,0.0003,163.0753,163.0750,CCRCUPLGCSFEDV,methylcinnamate,O=C(OC)C=Cc(cccc1)c1,228.3450,6240,Organic compounds,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Cinnamic acid esters,Cinnamic acid esters,Cinnamic acids and derivatives,Phenylpropanoids (C6-C3),Shikimates and Phenylpropanoids
108,0.4837,560.2056,163.0754,723.2810,FEESWVAHLOUZGM,"""3_,5_,15_-O-triacetoxy-7_-14_-O-dibenzoyloxymyrsinol """,C[C@H]1C[C@@]2(OC(C)=O)[C@]([C@@H](OC(C)=O)[C@@]([C@H](OC(C3=CC=CC=C3)=O)C=C[C@@H]4C(C)=C)(CO5)[C@]4([H])[C@]5(C)[C@@H]2OC(C6=CC=CC=C6)=O)([H])[C@H]1OC(C)=O,126.9440,1205,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Pentacarboxylic acids and derivatives,Pentacarboxylic acids and derivatives,Myrsinane diterpenoids,Diterpenoids,Terpenoids
109,0.6232,0.0004,163.0754,163.0750,FIUFLISGGHNPSM,3_4methoxyphenyl_propionic_acid,COC1=CC=C(CCC(O)=O)C=C1,224.6260,5970,Organic compounds,Phenylpropanoids and polyketides,Phenylpropanoic acids,,Phenylpropanoic acids,,,Shikimates and Phenylpropanoids
110,0.8555,0.0004,163.0754,163.0750,KKVZAVRSVHUSPL,2-METHOXYCINNAMALDEHYDE,COC1=C(C=CC=C1)/C=C/C=O,157.6220,2498,Organic compounds,Phenylpropanoids and polyketides,Cinnamaldehydes,,Cinnamaldehydes,Cinnamic acids and derivatives,Phenylpropanoids (C6-C3),Shikimates and Phenylpropanoids
111,0.6232,0.0004,163.0754,163.0750,FIUFLISGGHNPSM,3_4methoxyphenyl_propionic_acid,COC1=CC=C(CCC(O)=O)C=C1,332.2020,11127,Organic compounds,Phenylpropanoids and polyketides,Phenylpropanoic acids,,Phenylpropanoic acids,,,Shikimates and Phenylpropanoids
112,0.6241,0.0004,163.0754,163.0750,CCRCUPLGCSFEDV,methylcinnamate,O=C(OC)C=Cc(cccc1)c1,177.7180,3567,Organic compounds,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Cinnamic acid esters,Cinnamic acid esters,Cinnamic acids and derivatives,Phenylpropanoids (C6-C3),Shikimates and Phenylpropanoids
113,0.6232,0.0005,163.0755,163.0750,FIUFLISGGHNPSM,3_4methoxyphenyl_propionic_acid,COC1=CC=C(CCC(O)=O)C=C1,323.0900,10865,Organic compounds,Phenylpropanoids and polyketides,Phenylpropanoic acids,,Phenylpropanoic acids,,,Shikimates and Phenylpropanoids
114,0.6890,0.0005,163.0755,163.0750,KKVZAVRSVHUSPL,2-METHOXYCINNAMALDEHYDE,COC1=C(C=CC=C1)/C=C/C=O,197.3760,4620,Organic compounds,Phenylpropanoids and polyketides,Cinnamaldehydes,,Cinnamaldehydes,Cinnamic acids and derivatives,Phenylpropanoids (C6-C3),Shikimates and Phenylpropanoids
115,0.8199,0.0003,163.1117,163.1120,XKGLSKVNOSHTAD,Valerophenone,CCCCC(=O)C1=CC=CC=C1,233.3300,6615,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Alkyl-phenylketones,,,Shikimates and Phenylpropanoids
116,0.8597,0.0003,163.1117,163.1120,XKGLSKVNOSHTAD,Valerophenone,CCCCC(=O)C1=CC=CC=C1,212.9500,5415,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Alkyl-phenylketones,,,Shikimates and Phenylpropanoids
117,0.8488,0.0003,163.1117,163.1120,XKGLSKVNOSHTAD,Valerophenone,CCCCC(=O)C1=CC=CC=C1,137.9110,1584,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Alkyl-phenylketones,,,Shikimates and Phenylpropanoids
118,0.6237,0.0003,163.1117,163.1120,XKGLSKVNOSHTAD,Valerophenone,CCCCC(=O)C1=CC=CC=C1,221.5060,6047,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Alkyl-phenylketones,,,Shikimates and Phenylpropanoids
119,0.8128,0.0002,163.1118,163.1120,XKGLSKVNOSHTAD,Valerophenone,CCCCC(=O)C1=CC=CC=C1,337.3840,11225,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Alkyl-phenylketones,,,Shikimates and Phenylpropanoids
120,0.8128,0.0001,163.1119,163.1120,XKGLSKVNOSHTAD,Valerophenone,CCCCC(=O)C1=CC=CC=C1,350.5250,11963,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Alkyl-phenylketones,,,Shikimates and Phenylpropanoids
121,0.6237,0.0001,163.1119,163.1120,XKGLSKVNOSHTAD,Valerophenone,CCCCC(=O)C1=CC=CC=C1,192.7050,4408,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Alkyl-phenylketones,,,Shikimates and Phenylpropanoids
122,0.5286,236.0384,163.1176,399.1560,UEHSUUVWQIHXEP,"N-(4-acetamidophenyl)-2-[(5-hydroxy-2,2-dimethyl-4-oxo-3H-chromen-7-yl)oxy]acetamide""",CC(=O)Nc1ccc(NC(=O)COc2cc(O)c3C(=O)CC(C)(C)Oc3c2)cc1,326.5240,11046,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,"2,2-dimethyl-1-benzopyrans",,,Shikimates and Phenylpropanoids
123,0.8804,0.0000,163.1330,163.1330,OAYXUHPQHDHDDZ,Diethylene glycol monobutyl ether|2-(2-butoxyethoxy)ethanol,CCCCOCCOCCO,164.7900,3015,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers,,,Fatty acids
124,0.6281,0.0003,163.1483,163.1480,BUGYDGFZZOZRHP,"3,5-Dimethyladamantan-1-amine",CC12CC3CC(C1)(CC(C3)(C2)N)C,439.2800,16428,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Monoalkylamines,,Sesquiterpenoids,Terpenoids
125,0.4837,377.9974,164.0706,542.0680,BQOHYSXSASDCEA,Cyclic adenosine diphosphate ribose,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CN(C4=N)[C@H]5[C@@H]([C@@H]([C@H](O5)COP(=O)(OP(=O)(O1)O)O)O)O)O)O,48.4980,394,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Pentose phosphates,Purine nucleos(t)ides,Nucleosides,Carbohydrates
126,0.6250,0.0001,165.0911,165.0910,IHJUECRFYCQBMW,"3-Hexyne-2,5-diol, 2,5-dimethyl-",CC(C)(C#CC(C)(C)O)O,75.4360,633,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Ynones,,,
127,0.8071,0.0001,165.0911,165.0910,WDODWBQJVMBHCO,"(1s,4r)-7,7-dimethyl-2-oxobicyclo[2.2.1]heptane-1-carboxylic acid",CC1(C)C2CCC1(C(=O)O)C(=O)C2,87.4350,698,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Bicyclic monoterpenoids,Pinane monoterpenoids,Monoterpenoids,Terpenoids
128,0.8406,0.0001,165.0911,165.0910,NJGBTKGETPDVIK,4-(4-Hydroxyphenyl)-2-butanone,CC(=O)CCC1=CC=C(O)C=C1,112.7610,860,Organic compounds,Benzenoids,Phenols,1-hydroxy-2-unsubstituted benzenoids,1-hydroxy-2-unsubstituted benzenoids,,,Shikimates and Phenylpropanoids
129,0.6241,0.0001,165.0911,165.0910,WDODWBQJVMBHCO,"(1s,4r)-7,7-dimethyl-2-oxobicyclo[2.2.1]heptane-1-carboxylic acid",CC1(C)C2CCC1(C(=O)O)C(=O)C2,184.9080,3942,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Bicyclic monoterpenoids,Pinane monoterpenoids,Monoterpenoids,Terpenoids
130,0.6241,0.0002,165.0912,165.0910,OFJWFSNDPCAWDK,2-PHENYLBUTYRIC ACID,CCC(C1=CC=CC=C1)C(=O)O,182.7030,3817,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylpropanes,Phenylpropanes,,,
131,0.8010,0.0002,165.0912,165.0910,NJGBTKGETPDVIK,4-(4-Hydroxyphenyl)-2-butanone,CC(=O)CCC1=CC=C(O)C=C1,164.4190,2882,Organic compounds,Benzenoids,Phenols,1-hydroxy-2-unsubstituted benzenoids,1-hydroxy-2-unsubstituted benzenoids,,,Shikimates and Phenylpropanoids
133,0.3459,134.0944,165.1276,299.2220,SRMPRRDLILJEAW,Acaranoic acid,CCCCCCCCCC[C@H]1C[C@H]([C@@H](C(=O)O1)C)C(=O)O,198.3630,4764,Organic compounds,Organoheterocyclic compounds,Lactones,Delta valerolactones,Delta valerolactones,Paraconic acids and derivatives,Fatty acyls,Fatty acids
134,0.8756,0.0004,166.0864,166.0860,COLNVLDHVKWLRT,Phenylalanine,C1=CC=C(C=C1)C[C@@H](C(=O)O)N,29.7610,112,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Phenylalanine and derivatives,Aminoacids,Small peptides,Amino acids and Peptides; Shikimates and Phenylpropanoids
135,0.6635,0.0008,166.0868,166.0860,COLNVLDHVKWLRT,Phenylalanine,C1=CC=C(C=C1)CC(C(=O)O)N,216.5240,5693,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Phenylalanine and derivatives,Aminoacids,Small peptides,Amino acids and Peptides; Shikimates and Phenylpropanoids
136,0.3775,48.9504,166.0976,215.0480,PKOFBDHYTMYVGJ,N-(4-sulfamoylphenyl)acetamide,CC(=O)NC1=CC=C(C=C1)S(N)(=O)=O,431.5120,16091,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,Benzenesulfonamides,,,Alkaloids
137,0.4090,427.1624,166.0976,593.2600,DZKBRKKSFHBYIN,"(1R,4R)-bis((1R,2R,4S,5S)-9-methyl-3-oxa-9-azatricyclo[3.3.1.0(2,4)]nonan-7-yl) 1-phenyl-1,2,3,4-tetrahydronaphthalene-1,4-dicarboxylate",O=C(OC1CC2N(C)C(C1)C3OC32)C4C=5C=CC=CC5C(C(=O)OC6CC7N(C)C(C6)C8OC87)(C=9C=CC=CC9)CC4,411.0000,15173,Organic compounds,Benzenoids,Naphthalenes,Naphthalenecarboxylic acids and derivatives,Naphthalenecarboxylic acids and derivatives,Tropane alkaloids,Ornithine alkaloids,Alkaloids
138,0.3775,48.9504,166.0976,215.0480,PKOFBDHYTMYVGJ,N-(4-sulfamoylphenyl)acetamide,CC(=O)NC1=CC=C(C=C1)S(N)(=O)=O,426.9690,15883,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,Benzenesulfonamides,,,Alkaloids
139,0.6241,0.0002,166.1228,166.1230,KUBCEEMXQZUPDQ,Hordenine,CN(C)CCC1=CC=C(O)C=C1,151.4300,2210,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenethylamines,Phenethylamines,Amarylidaceae alkaloids; Phenylethylamines,Tyrosine alkaloids,Alkaloids
140,0.4090,338.4543,167.0557,505.5100,FYGDTMLNYKFZSV,(Glc(alpha1-4)Glc(alpha1-4)Glc),C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O,162.8060,2840,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Oligosaccharides,Disaccharides; Polysaccharides,Saccharides,Carbohydrates
141,0.5901,0.0007,167.0703,167.0710,VOXXWSYKYCBWHO,L-3-Phenyllactic acid,O[C@H](CC1=CC=CC=C1)C(O)=O,227.2370,6384,Organic compounds,Phenylpropanoids and polyketides,Phenylpropanoic acids,,Phenylpropanoic acids,,,Shikimates and Phenylpropanoids
142,0.8336,0.0003,167.0703,167.0700,FBWPWWWZWKPJFL,4-HYDROXY-3-METHOXYPHENYLGLYCOL,COC1=C(C=CC(=C1)C(CO)O)O,59.4960,512,Organic compounds,Benzenoids,Phenols,Methoxyphenols,Methoxyphenols,Minor lignans,Lignans,Shikimates and Phenylpropanoids
143,0.8368,0.0003,167.0703,167.0700,FBWPWWWZWKPJFL,4-HYDROXY-3-METHOXYPHENYLGLYCOL,COC1=C(C=CC(=C1)C(CO)O)O,126.3130,1189,Organic compounds,Benzenoids,Phenols,Methoxyphenols,Methoxyphenols,Minor lignans,Lignans,Shikimates and Phenylpropanoids
144,0.8346,0.0004,167.0704,167.0700,FBWPWWWZWKPJFL,4-HYDROXY-3-METHOXYPHENYLGLYCOL,COC1=C(C=CC(=C1)C(CO)O)O,40.3280,307,Organic compounds,Benzenoids,Phenols,Methoxyphenols,Methoxyphenols,Minor lignans,Lignans,Shikimates and Phenylpropanoids
145,0.8212,0.0004,167.0704,167.0700,FBWPWWWZWKPJFL,4-HYDROXY-3-METHOXYPHENYLGLYCOL,COC1=C(C=CC(=C1)C(CO)O)O,158.6130,2608,Organic compounds,Benzenoids,Phenols,Methoxyphenols,Methoxyphenols,Minor lignans,Lignans,Shikimates and Phenylpropanoids
146,0.8141,0.0004,167.0704,167.0700,FBWPWWWZWKPJFL,4-HYDROXY-3-METHOXYPHENYLGLYCOL,COC1=C(C=CC(=C1)C(CO)O)O,132.9920,1425,Organic compounds,Benzenoids,Phenols,Methoxyphenols,Methoxyphenols,Minor lignans,Lignans,Shikimates and Phenylpropanoids
147,0.8280,0.0004,167.0704,167.0700,FBWPWWWZWKPJFL,4-HYDROXY-3-METHOXYPHENYLGLYCOL,COC1=C(C=CC(=C1)C(CO)O)O,177.4300,3532,Organic compounds,Benzenoids,Phenols,Methoxyphenols,Methoxyphenols,Minor lignans,Lignans,Shikimates and Phenylpropanoids
148,0.7579,0.0004,167.0704,167.0700,JIVGSHFYXPRRSZ,"2,3-dimethoxybenzaldehyde",COc1cccc(C=O)c1OC,213.1890,5489,Organic compounds,Benzenoids,Benzene and substituted derivatives,Methoxybenzenes,Dimethoxybenzenes,Cinnamic acids and derivatives,Phenylpropanoids (C6-C3),Shikimates and Phenylpropanoids
149,0.6068,664.2216,167.0704,831.2920,JKLAVFMVEROOKJ,"[(2S,3S,4S,5R,6S)-6-[[(1aS,2S,6S,6aS)-1a-(hydroxymethyl)-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,5a,6,6a-tetrahydro-1bH-oxireno[5,6]cyclopenta[1,3-c]pyran-6-yl]oxy]-5-hydroxy-2-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl] (E)-3-(4-methoxyphenyl)prop-2-enoate",COc1ccc(/C=C/C(=O)O[C@H]2[C@H](C)O[C@@H](O[C@H]3C4C=CO[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C4[C@@]4(CO)O[C@@H]34)[C@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,192.0210,4463,Organic compounds,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Cinnamic acid esters,Cinnamic acid esters,Iridoids monoterpenoids,Monoterpenoids,Terpenoids
150,0.8672,0.0004,167.0704,167.0700,NUVBSKCKDOMJSU,4-Hydroxybenzoate-ethyl,CCOC(=O)C1=CC=C(O)C=C1,288.4210,9669,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,p-Hydroxybenzoic acid alkyl esters,Shikimic acids and derivatives; Simple phenolic acids,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
151,0.6296,0.0003,167.0857,167.0860,QILSFLSDHQAZET,Benzhydrol,C1=CC=C(C=C1)C(C2=CC=CC=C2)O,257.3200,7956,Organic compounds,Benzenoids,Benzene and substituted derivatives,Diphenylmethanes,Diphenylmethanes,,,Shikimates and Phenylpropanoids
152,0.4090,280.2593,167.0857,447.3450,ZVFDTKUVRCTHQE,Diisodecyl phthalate,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,224.6050,6194,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Shikimic acids and derivatives; Simple phenolic acids,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
153,0.4090,284.0493,167.0857,451.1350,ULPUBSPPYRXUOZ,"[4-acetyloxy-5-(2,4-dioxopyrimidin-1-yl)-2-(hydroxymethyl)oxolan-3-yl] 4-hydroxy-2-methoxy-6-methylbenzoate",COc1cc(O)cc(C)c1C(=O)OC1C(CO)OC(n2ccc(O)nc2=O)C1OC(C)=O,204.2000,5059,Organic compounds,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,,Pyrimidine nucleosides,Pyrimidine nucleos(t)ides,Nucleosides,Carbohydrates
